nucleo,processo,vara,data,prioridades,dias
1ª CC,0018191-32.2018.8.17.2001,Seção A da 36ª Vara Cível da Capital,14/05/2026,Prioridade Legal,5
1ª CC,0018435-92.2017.8.17.2001,Seção A da 36ª Vara Cível da Capital,18/05/2026,Sem prioridade,1
1ª CC,0032314-61.1994.8.17.0001,Seção A da 36ª Vara Cível da Capital,07/05/2026,Sem prioridade,12
1ª CC,0034012-66.2024.8.17.2001,Seção A da 36ª Vara Cível da Capital,15/05/2026,Prioridade Legal,4
1ª CC,0041098-25.2023.8.17.2001,Seção A da 36ª Vara Cível da Capital,15/05/2026,Prioridade Legal,4
1ª CC,0042613-27.2025.8.17.2001,Seção A da 36ª Vara Cível da Capital,05/05/2026,Prioridade Legal,14
1ª CC,0050276-08.2017.8.17.2001,Seção A da 36ª Vara Cível da Capital,29/04/2026,Sem prioridade,20
1ª CC,0068750-51.2022.8.17.2001,Seção A da 36ª Vara Cível da Capital,07/05/2026,Prioridade Legal,12
1ª CC,0094056-61.2018.8.17.2001,Seção A da 36ª Vara Cível da Capital,23/04/2026,Sem prioridade,26
1ª CC,0104505-40.2013.8.17.0001,Seção A da 36ª Vara Cível da Capital,15/05/2026,Prioridade Legal,4
1ª CC,0104625-83.2013.8.17.0001,Seção A da 36ª Vara Cível da Capital,29/04/2026,Sem prioridade,20
1ª CC,0112009-39.2009.8.17.0001,Seção A da 36ª Vara Cível da Capital,14/05/2026,Super prioridade,5
1ª CC,0112380-89.2024.8.17.2001,Seção A da 36ª Vara Cível da Capital,15/05/2026,Prioridade Legal,4
1ª CC,0119370-33.2023.8.17.2001,Seção A da 36ª Vara Cível da Capital,19/05/2026,Prioridade Legal,0
1ª CC,0001906-66.2015.8.17.2001,Seção A da 3ª Vara Cível da Capital,05/05/2026,Sem prioridade,14
1ª CC,0002491-83.2025.8.17.4001,Seção A da 3ª Vara Cível da Capital,18/05/2026,Prioridade Legal,1
1ª CC,0005278-08.2024.8.17.2001,Seção A da 3ª Vara Cível da Capital,13/05/2026,Sem prioridade,6
1ª CCJ,0005691-26.2021.8.17.2001,Seção A da 3ª Vara Cível da Capital,10/04/2026,Prioridade Legal,39
1ª CCJ,0006016-40.2017.8.17.2001,Seção A da 3ª Vara Cível da Capital,07/05/2026,Prioridade Legal,12
1ª CC,0007407-84.2015.8.17.0001,Seção A da 3ª Vara Cível da Capital,15/05/2026,Prioridade Legal,4
1ª CC,0009288-95.2024.8.17.2001,Seção A da 3ª Vara Cível da Capital,05/05/2026,Prioridade Legal,14
1ª CC,0014517-36.2024.8.17.2001,Seção A da 3ª Vara Cível da Capital,19/05/2026,Prioridade Legal,0
1ª CC,0018372-96.2019.8.17.2001,Seção A da 3ª Vara Cível da Capital,27/04/2026,Sem prioridade,22
1ª CC,0024417-77.2023.8.17.2001,Seção A da 3ª Vara Cível da Capital,05/05/2026,Sem prioridade,14
1ª CC,0025063-68.2015.8.17.2001,Seção A da 3ª Vara Cível da Capital,05/05/2026,Sem prioridade,14
1ª CC,0031002-77.2025.8.17.2001,Seção A da 3ª Vara Cível da Capital,14/05/2026,Prioridade Legal,5
1ª CC,0036040-17.2018.8.17.2001,Seção A da 3ª Vara Cível da Capital,05/05/2026,Sem prioridade,14
1ª CCJ,0038477-65.2017.8.17.2001,Seção A da 3ª Vara Cível da Capital,30/04/2026,Prioridade Legal,19
1ª CC,0043679-42.2025.8.17.2001,Seção A da 3ª Vara Cível da Capital,05/05/2026,Prioridade Legal,14
1ª CC,0047461-04.2018.8.17.2001,Seção A da 3ª Vara Cível da Capital,13/05/2026,Sem prioridade,6
1ª CC,0051546-33.2018.8.17.2001,Seção A da 3ª Vara Cível da Capital,12/05/2026,Prioridade Legal,7
1ª CC,0061080-25.2023.8.17.2001,Seção A da 3ª Vara Cível da Capital,08/05/2026,Sem prioridade,11
1ª CC,0072068-37.2025.8.17.2001,Seção A da 3ª Vara Cível da Capital,05/05/2026,Prioridade Legal,14
1ª CC,0078724-78.2023.8.17.2001,Seção A da 3ª Vara Cível da Capital,05/05/2026,Sem prioridade,14
1ª CC,0079935-57.2020.8.17.2001,Seção A da 3ª Vara Cível da Capital,19/05/2026,Prioridade Legal,0
1ª CC,0009721-31.2026.8.17.2001,Seção A da 4ª Vara Cível da Capital,28/04/2026,Prioridade Legal,21
1ª CC,0017015-97.2001.8.17.0001,Seção A da 4ª Vara Cível da Capital,14/05/2026,Prioridade Legal,5
1ª CC,0033675-82.2021.8.17.2001,Seção A da 4ª Vara Cível da Capital,14/05/2026,Super prioridade,5
1ª CCJ,0039694-75.2019.8.17.2001,Seção A da 4ª Vara Cível da Capital,06/05/2026,Prioridade Legal,13
1ª CCJ,0042553-98.2018.8.17.2001,Seção A da 4ª Vara Cível da Capital,15/04/2026,Sem prioridade,34
1ª CC,0058249-39.2013.8.17.0001,Seção A da 4ª Vara Cível da Capital,14/05/2026,Sem prioridade,5
1ª CC,0058312-97.2021.8.17.2001,Seção A da 4ª Vara Cível da Capital,14/05/2026,Prioridade Legal,5
1ª CC,0061268-57.2019.8.17.2001,Seção A da 4ª Vara Cível da Capital,18/05/2026,Prioridade Legal,1
1ª CC,0062570-87.2020.8.17.2001,Seção A da 4ª Vara Cível da Capital,04/05/2026,Prioridade Legal,15
1ª CC,0067433-91.2017.8.17.2001,Seção A da 4ª Vara Cível da Capital,12/05/2026,Prioridade Legal,7
1ª CCJ,0078564-58.2020.8.17.2001,Seção A da 4ª Vara Cível da Capital,06/05/2026,Prioridade Legal,13
1ª CC,0079412-45.2020.8.17.2001,Seção A da 4ª Vara Cível da Capital,06/05/2026,Sem prioridade,13
1ª CC,0079449-68.2014.8.17.0001,Seção A da 4ª Vara Cível da Capital,29/04/2026,Prioridade Legal,20
1ª CC,0085197-80.2023.8.17.2001,Seção A da 4ª Vara Cível da Capital,06/05/2026,Prioridade Legal,13
1ª CC,0093293-52.1995.8.17.0001,Seção A da 4ª Vara Cível da Capital,19/05/2026,Prioridade Legal,0
1ª CC,0107584-55.2024.8.17.2001,Seção A da 4ª Vara Cível da Capital,15/05/2026,Prioridade Legal,4
1ª CC,0113852-28.2024.8.17.2001,Seção A da 4ª Vara Cível da Capital,24/04/2026,Sem prioridade,25
1ª CC,0131952-02.2022.8.17.2001,Seção A da 4ª Vara Cível da Capital,06/05/2026,Sem prioridade,13
1ª CC,0135320-58.2018.8.17.2001,Seção A da 4ª Vara Cível da Capital,05/05/2026,Sem prioridade,14
1ª CC,0005057-35.2018.8.17.2001,Seção A da 5ª Vara Cível da Capital,14/05/2026,Prioridade Legal,5
1ª CC,0006696-59.2016.8.17.2001,Seção A da 5ª Vara Cível da Capital,29/04/2026,Prioridade Legal,20
1ª CC,0008274-08.2026.8.17.2001,Seção A da 5ª Vara Cível da Capital,15/05/2026,Super prioridade,4
1ª CC,0009400-69.2021.8.17.2001,Seção A da 5ª Vara Cível da Capital,19/05/2026,Sem prioridade,0
1ª CC,0010411-32.2015.8.17.0001,Seção A da 5ª Vara Cível da Capital,29/04/2026,Sem prioridade,20
1ª CCJ,0013480-81.2018.8.17.2001,Seção A da 5ª Vara Cível da Capital,18/05/2026,Prioridade Legal,1
1ª CCJ,0029176-21.2022.8.17.2001,Seção A da 5ª Vara Cível da Capital,14/04/2026,Prioridade Legal,36
1ª CC,0041941-19.2025.8.17.2001,Seção A da 5ª Vara Cível da Capital,19/05/2026,Prioridade Legal,0
1ª CCJ,0043200-64.2016.8.17.2001,Seção A da 5ª Vara Cível da Capital,04/05/2026,Prioridade Legal,15
1ª CC,0047027-49.2017.8.17.2001,Seção A da 5ª Vara Cível da Capital,18/05/2026,Prioridade Legal,1
1ª CC,0054859-55.2025.8.17.2001,Seção A da 5ª Vara Cível da Capital,15/05/2026,Prioridade Legal,4
1ª CC,0064035-58.2025.8.17.2001,Seção A da 5ª Vara Cível da Capital,19/05/2026,Prioridade Legal,0
1ª CC,0068270-45.2011.8.17.0001,Seção A da 5ª Vara Cível da Capital,04/05/2026,Prioridade Legal,15
1ª CC,0095842-04.2022.8.17.2001,Seção A da 5ª Vara Cível da Capital,14/05/2026,Prioridade Legal,5
1ª CC,0101449-27.2024.8.17.2001,Seção A da 5ª Vara Cível da Capital,15/05/2026,Prioridade Legal,4
1ª CC,0111743-41.2024.8.17.2001,Seção A da 5ª Vara Cível da Capital,29/04/2026,Prioridade Legal,20
1ª CC,0128095-27.2005.8.17.0001,Seção A da 5ª Vara Cível da Capital,14/05/2026,Sem prioridade,5
1ª CC,0133817-03.2009.8.17.0001,Seção A da 5ª Vara Cível da Capital,15/05/2026,Sem prioridade,4
1ª CC,0174380-34.2012.8.17.0001,Seção A da 5ª Vara Cível da Capital,08/05/2026,Sem prioridade,11
1ª CCJ,0000302-35.2025.8.17.4001,Seção A da 6ª Vara Cível da Capital,28/04/2026,Prioridade Legal,21
1ª CC,0011906-47.2023.8.17.2001,Seção A da 6ª Vara Cível da Capital,05/05/2026,Prioridade Legal,14
1ª CC,0015493-72.2026.8.17.2001,Seção A da 6ª Vara Cível da Capital,11/05/2026,Prioridade Legal,8
1ª CC,0015725-60.2021.8.17.2001,Seção A da 6ª Vara Cível da Capital,12/05/2026,Sem prioridade,7
1ª CC,0018470-13.2021.8.17.2001,Seção A da 6ª Vara Cível da Capital,14/05/2026,Prioridade Legal,5
1ª CC,0027807-50.2026.8.17.2001,Seção A da 6ª Vara Cível da Capital,13/05/2026,Prioridade Legal,6
1ª CC,0031321-11.2026.8.17.2001,Seção A da 6ª Vara Cível da Capital,29/04/2026,Prioridade Legal,20
1ª CC,0033571-61.2019.8.17.2001,Seção A da 6ª Vara Cível da Capital,06/05/2026,Sem prioridade,13
1ª CC,0043496-53.2008.8.17.0001,Seção A da 6ª Vara Cível da Capital,14/05/2026,Sem prioridade,5
1ª CC,0055529-12.2007.8.17.0001,Seção A da 6ª Vara Cível da Capital,14/05/2026,Prioridade Legal,5
1ª CC,0056102-68.2024.8.17.2001,Seção A da 6ª Vara Cível da Capital,15/05/2026,Sem prioridade,4
1ª CC,0078203-70.2022.8.17.2001,Seção A da 6ª Vara Cível da Capital,06/05/2026,Prioridade Legal,13
1ª CC,0079768-35.2023.8.17.2001,Seção A da 6ª Vara Cível da Capital,05/05/2026,Sem prioridade,14
1ª CC,0081598-65.2025.8.17.2001,Seção A da 6ª Vara Cível da Capital,06/05/2026,Prioridade Legal,13
1ª CC,0107826-14.2024.8.17.2001,Seção A da 6ª Vara Cível da Capital,14/05/2026,Sem prioridade,5
1ª CC,0124523-13.2024.8.17.2001,Seção A da 6ª Vara Cível da Capital,23/04/2026,Prioridade Legal,26
1ª CC,0002525-44.2025.8.17.2001,Seção A da 7ª Vara Cível da Capital,18/05/2026,Prioridade Legal,1
1ª CC,0009929-49.2025.8.17.2001,Seção A da 7ª Vara Cível da Capital,18/05/2026,Prioridade Legal,1
1ª CC,0021931-27.2020.8.17.2001,Seção A da 7ª Vara Cível da Capital,06/05/2026,Prioridade Legal,13
1ª CC,0024303-36.2026.8.17.2001,Seção A da 7ª Vara Cível da Capital,19/05/2026,Prioridade Legal,0
1ª CC,0029454-80.2026.8.17.2001,Seção A da 7ª Vara Cível da Capital,19/05/2026,Prioridade Legal,0
1ª CC,0032115-71.2022.8.17.2001,Seção A da 7ª Vara Cível da Capital,13/05/2026,Prioridade Legal,6
1ª CC,0037701-50.2026.8.17.2001,Seção A da 7ª Vara Cível da Capital,18/05/2026,Prioridade Legal,1
1ª CC,0049355-68.2025.8.17.2001,Seção A da 7ª Vara Cível da Capital,29/04/2026,Sem prioridade,20
1ª CC,0094206-03.2022.8.17.2001,Seção A da 7ª Vara Cível da Capital,12/05/2026,Sem prioridade,7
1ª CC,0094372-30.2025.8.17.2001,Seção A da 7ª Vara Cível da Capital,05/05/2026,Prioridade Legal,14
1ª CC,0106537-46.2024.8.17.2001,Seção A da 7ª Vara Cível da Capital,04/05/2026,Prioridade Legal,15
1ª CC,0119149-16.2024.8.17.2001,Seção A da 7ª Vara Cível da Capital,06/05/2026,Prioridade Legal,13
1ª CC,0140828-72.2024.8.17.2001,Seção A da 7ª Vara Cível da Capital,06/05/2026,Prioridade Legal,13
1ª CCJ,0003190-41.2017.8.17.2001,Seção A da 8ª Vara Cível da Capital,15/05/2026,Prioridade Legal,4
1ª CC,0004410-06.2019.8.17.2001,Seção A da 8ª Vara Cível da Capital,18/05/2026,Sem prioridade,1
1ª CC,0023245-32.2025.8.17.2001,Seção A da 8ª Vara Cível da Capital,06/05/2026,Prioridade Legal,13
1ª CC,0029648-56.2021.8.17.2001,Seção A da 8ª Vara Cível da Capital,12/05/2026,Super prioridade,7
1ª CC,0031927-49.2020.8.17.2001,Seção A da 8ª Vara Cível da Capital,24/04/2026,Prioridade Legal,25
1ª CC,0037473-46.2024.8.17.2001,Seção A da 8ª Vara Cível da Capital,05/05/2026,Sem prioridade,14
1ª CC,0039812-33.2002.8.17.0001,Seção A da 8ª Vara Cível da Capital,27/04/2026,Sem prioridade,22
1ª CC,0042368-55.2021.8.17.2001,Seção A da 8ª Vara Cível da Capital,13/05/2026,Prioridade Legal,6
1ª CCJ,0048340-45.2017.8.17.2001,Seção A da 8ª Vara Cível da Capital,15/05/2026,Prioridade Legal,4
1ª CCJ,0052645-28.2024.8.17.2001,Seção A da 8ª Vara Cível da Capital,06/05/2026,Prioridade Legal,13
1ª CC,0063409-78.2021.8.17.2001,Seção A da 8ª Vara Cível da Capital,29/04/2026,Sem prioridade,20
1ª CC,0073127-31.2023.8.17.2001,Seção A da 8ª Vara Cível da Capital,13/05/2026,Prioridade Legal,6
1ª CC,0087509-68.2019.8.17.2001,Seção A da 8ª Vara Cível da Capital,13/05/2026,Sem prioridade,6
1ª CC,0100626-53.2024.8.17.2001,Seção A da 8ª Vara Cível da Capital,13/05/2026,Sem prioridade,6
1ª CC,0112486-17.2025.8.17.2001,Seção A da 8ª Vara Cível da Capital,13/05/2026,Prioridade Legal,6
1ª CCJ,0129165-63.2023.8.17.2001,Seção A da 8ª Vara Cível da Capital,23/04/2026,Prioridade Legal,26
1ª CCJ,0142418-84.2024.8.17.2001,Seção A da 8ª Vara Cível da Capital,09/04/2026,Prioridade Legal,40
1ª CC,0001129-66.2024.8.17.2001,Seção A da 9ª Vara Cível da Capital,05/05/2026,Sem prioridade,14
1ª CC,0005999-23.2025.8.17.2001,Seção A da 9ª Vara Cível da Capital,05/05/2026,Prioridade Legal,14
1ª CC,0018149-13.2011.8.17.0001,Seção A da 9ª Vara Cível da Capital,18/05/2026,Sem prioridade,1
1ª CC,0019916-75.2026.8.17.2001,Seção A da 9ª Vara Cível da Capital,13/05/2026,Prioridade Legal,6
1ª CCJ,0026044-48.2025.8.17.2001,Seção A da 9ª Vara Cível da Capital,19/05/2026,Super prioridade,0
1ª CC,0032857-04.2019.8.17.2001,Seção A da 9ª Vara Cível da Capital,06/05/2026,Sem prioridade,13
1ª CC,0035981-87.2022.8.17.2001,Seção A da 9ª Vara Cível da Capital,08/05/2026,Sem prioridade,11
1ª CC,0036740-22.2020.8.17.2001,Seção A da 9ª Vara Cível da Capital,30/04/2026,Prioridade Legal,19
1ª CC,0036753-45.2025.8.17.2001,Seção A da 9ª Vara Cível da Capital,29/04/2026,Prioridade Legal,20
1ª CC,0038273-40.2025.8.17.2001,Seção A da 9ª Vara Cível da Capital,18/05/2026,Prioridade Legal,1
1ª CC,0043087-14.2007.8.17.0001,Seção A da 9ª Vara Cível da Capital,29/04/2026,Prioridade Legal,20
1ª CC,0046013-55.2013.8.17.0001,Seção A da 9ª Vara Cível da Capital,14/05/2026,Sem prioridade,5
1ª CC,0061309-82.2023.8.17.2001,Seção A da 9ª Vara Cível da Capital,05/05/2026,Sem prioridade,14
1ª CC,0068152-68.2020.8.17.2001,Seção A da 9ª Vara Cível da Capital,06/05/2026,Prioridade Legal,13
1ª CC,0072165-08.2023.8.17.2001,Seção A da 9ª Vara Cível da Capital,05/05/2026,Prioridade Legal,14
1ª CC,0072813-17.2025.8.17.2001,Seção A da 9ª Vara Cível da Capital,13/05/2026,Prioridade Legal,6
1ª CC,0084433-31.2022.8.17.2001,Seção A da 9ª Vara Cível da Capital,05/05/2026,Sem prioridade,14
1ª CCJ,0084613-42.2025.8.17.2001,Seção A da 9ª Vara Cível da Capital,04/05/2026,Prioridade Legal,15
1ª CC,0103773-53.2025.8.17.2001,Seção A da 9ª Vara Cível da Capital,05/05/2026,Prioridade Legal,14
1ª CC,0130877-54.2024.8.17.2001,Seção A da 9ª Vara Cível da Capital,13/05/2026,Prioridade Legal,6
1ª CCJ,0171011-94.2022.8.17.2001,Seção A da 9ª Vara Cível da Capital,14/04/2026,Prioridade Legal,35
1ª CC,0009019-90.2023.8.17.2001,Seção B da 10ª Vara Cível da Capital,15/05/2026,Prioridade Legal,4
1ª CC,0019410-70.2024.8.17.2001,Seção B da 10ª Vara Cível da Capital,05/05/2026,Sem prioridade,14
1ª CC,0024389-75.2024.8.17.2001,Seção B da 10ª Vara Cível da Capital,19/05/2026,Prioridade Legal,0
1ª CC,0026386-25.2026.8.17.2001,Seção B da 10ª Vara Cível da Capital,14/05/2026,Sem prioridade,5
1ª CC,0028909-44.2025.8.17.2001,Seção B da 10ª Vara Cível da Capital,06/05/2026,Prioridade Legal,13
1ª CC,0036854-35.2006.8.17.0001,Seção B da 10ª Vara Cível da Capital,24/04/2026,Sem prioridade,25
1ª CC,0043374-92.2024.8.17.2001,Seção B da 10ª Vara Cível da Capital,06/05/2026,Sem prioridade,13
1ª CC,0047185-94.2023.8.17.2001,Seção B da 10ª Vara Cível da Capital,28/04/2026,Prioridade Legal,21
1ª CC,0051472-32.2025.8.17.2001,Seção B da 10ª Vara Cível da Capital,29/04/2026,Prioridade Legal,20
1ª CC,0054546-02.2022.8.17.2001,Seção B da 10ª Vara Cível da Capital,05/05/2026,Sem prioridade,14
1ª CC,0060691-12.2012.8.17.0001,Seção B da 10ª Vara Cível da Capital,14/05/2026,Super prioridade,5
1ª CC,0060933-62.2024.8.17.2001,Seção B da 10ª Vara Cível da Capital,13/05/2026,Prioridade Legal,6
1ª CC,0066248-08.2023.8.17.2001,Seção B da 10ª Vara Cível da Capital,05/05/2026,Prioridade Legal,14
1ª CC,0070024-55.2019.8.17.2001,Seção B da 10ª Vara Cível da Capital,13/05/2026,Prioridade Legal,6
1ª CC,0082974-86.2025.8.17.2001,Seção B da 10ª Vara Cível da Capital,14/05/2026,Prioridade Legal,5
1ª CC,0111978-76.2022.8.17.2001,Seção B da 10ª Vara Cível da Capital,05/05/2026,Prioridade Legal,14
1ª CC,0141023-91.2023.8.17.2001,Seção B da 10ª Vara Cível da Capital,13/05/2026,Prioridade Legal,6
1ª CC,0160041-98.2023.8.17.2001,Seção B da 10ª Vara Cível da Capital,13/05/2026,Super prioridade,6
1ª CCJ,0167082-53.2022.8.17.2001,Seção B da 10ª Vara Cível da Capital,09/04/2026,Prioridade Legal,40
1ª CC,0000107-67.2026.8.17.6021,Seção B da 11ª Vara Cível da Capital,29/04/2026,Prioridade Legal,20
1ª CC,0001310-09.2020.8.17.2001,Seção B da 11ª Vara Cível da Capital,12/05/2026,Prioridade Legal,7
1ª CC,0002841-91.2024.8.17.2001,Seção B da 11ª Vara Cível da Capital,28/04/2026,Prioridade Legal,21
1ª CC,0004002-39.2024.8.17.2001,Seção B da 11ª Vara Cível da Capital,04/05/2026,Prioridade Legal,15
1ª CC,0005737-44.2023.8.17.2001,Seção B da 11ª Vara Cível da Capital,14/05/2026,Prioridade Legal,5
1ª CC,0011457-94.2020.8.17.2001,Seção B da 11ª Vara Cível da Capital,14/05/2026,Prioridade Legal,5
1ª CCJ,0012137-74.2023.8.17.2001,Seção B da 11ª Vara Cível da Capital,28/04/2026,Prioridade Legal,21
1ª CCJ,0013395-95.2018.8.17.2001,Seção B da 11ª Vara Cível da Capital,06/05/2026,Prioridade Legal,13
1ª CC,0015224-04.2024.8.17.2001,Seção B da 11ª Vara Cível da Capital,05/05/2026,Sem prioridade,14
1ª CC,0015598-20.2024.8.17.2001,Seção B da 11ª Vara Cível da Capital,05/05/2026,Prioridade Legal,14
1ª CCJ,0034721-20.2006.8.17.0001,Seção B da 11ª Vara Cível da Capital,08/05/2026,Prioridade Legal,11
1ª CC,0036714-20.2014.8.17.0001,Seção B da 11ª Vara Cível da Capital,30/04/2026,Prioridade Legal,19
1ª CC,0044410-82.2018.8.17.2001,Seção B da 11ª Vara Cível da Capital,05/05/2026,Sem prioridade,14
1ª CC,0045568-31.2025.8.17.2001,Seção B da 11ª Vara Cível da Capital,14/05/2026,Prioridade Legal,5
1ª CC,0054072-26.2025.8.17.2001,Seção B da 11ª Vara Cível da Capital,15/05/2026,Prioridade Legal,4
1ª CC,0096840-64.2025.8.17.2001,Seção B da 11ª Vara Cível da Capital,05/05/2026,Prioridade Legal,14
1ª CC,0114157-12.2024.8.17.2001,Seção B da 11ª Vara Cível da Capital,28/04/2026,Sem prioridade,21
1ª CC,0133218-53.2024.8.17.2001,Seção B da 11ª Vara Cível da Capital,12/05/2026,Prioridade Legal,7
1ª CC,0134970-60.2024.8.17.2001,Seção B da 11ª Vara Cível da Capital,06/05/2026,Prioridade Legal,13
1ª CC,0138629-77.2024.8.17.2001,Seção B da 11ª Vara Cível da Capital,05/05/2026,Sem prioridade,14
1ª CC,0142909-91.2024.8.17.2001,Seção B da 11ª Vara Cível da Capital,29/04/2026,Prioridade Legal,20
1ª CC,0001545-68.2023.8.17.2001,Seção B da 12ª Vara Cível da Capital,07/05/2026,Prioridade Legal,12
1ª CCJ,0001856-25.2024.8.17.2001,Seção B da 12ª Vara Cível da Capital,18/05/2026,Prioridade Legal,1
1ª CC,0002984-12.2026.8.17.2001,Seção B da 12ª Vara Cível da Capital,14/05/2026,Prioridade Legal,5
1ª CCJ,0003371-13.2015.8.17.2001,Seção B da 12ª Vara Cível da Capital,14/05/2026,Prioridade Legal,5
1ª CC,0006999-97.2021.8.17.2001,Seção B da 12ª Vara Cível da Capital,12/05/2026,Prioridade Legal,7
1ª CC,0008251-05.2013.8.17.0001,Seção B da 12ª Vara Cível da Capital,04/05/2026,Sem prioridade,15
1ª CC,0008587-81.2017.8.17.2001,Seção B da 12ª Vara Cível da Capital,06/05/2026,Prioridade Legal,13
1ª CC,0010164-79.2026.8.17.2001,Seção B da 12ª Vara Cível da Capital,05/05/2026,Prioridade Legal,14
1ª CC,0018034-15.2025.8.17.2001,Seção B da 12ª Vara Cível da Capital,14/05/2026,Sem prioridade,5
1ª CC,0019969-03.2019.8.17.2001,Seção B da 12ª Vara Cível da Capital,14/05/2026,Prioridade Legal,5
1ª CC,0021003-66.2026.8.17.2001,Seção B da 12ª Vara Cível da Capital,19/05/2026,Super prioridade,0
1ª CC,0022925-16.2024.8.17.2001,Seção B da 12ª Vara Cível da Capital,29/04/2026,Prioridade Legal,20
1ª CC,0028911-14.2025.8.17.2001,Seção B da 12ª Vara Cível da Capital,06/05/2026,Prioridade Legal,13
1ª CC,0030707-06.2026.8.17.2001,Seção B da 12ª Vara Cível da Capital,07/05/2026,Prioridade Legal,12
1ª CCJ,0031121-38.2025.8.17.2001,Seção B da 12ª Vara Cível da Capital,14/05/2026,Prioridade Legal,5
1ª CC,0038444-31.2024.8.17.2001,Seção B da 12ª Vara Cível da Capital,29/04/2026,Prioridade Legal,20
1ª CC,0071043-86.2025.8.17.2001,Seção B da 12ª Vara Cível da Capital,07/05/2026,Prioridade Legal,12
1ª CC,0071606-61.2017.8.17.2001,Seção B da 12ª Vara Cível da Capital,18/05/2026,Sem prioridade,1
1ª CCJ,0074884-89.2025.8.17.2001,Seção B da 12ª Vara Cível da Capital,16/04/2026,Prioridade Legal,33
1ª CC,0079946-18.2022.8.17.2001,Seção B da 12ª Vara Cível da Capital,13/05/2026,Prioridade Legal,6
1ª CC,0088650-20.2022.8.17.2001,Seção B da 12ª Vara Cível da Capital,18/05/2026,Prioridade Legal,1
1ª CC,0098570-13.2025.8.17.2001,Seção B da 12ª Vara Cível da Capital,05/05/2026,Prioridade Legal,14
1ª CC,0110147-33.2009.8.17.0001,Seção B da 12ª Vara Cível da Capital,18/05/2026,Sem prioridade,1
1ª CC,0001094-87.2016.8.17.2001,Seção B da 13ª Vara Cível da Capital,05/05/2026,Sem prioridade,14
1ª CC,0001136-63.2021.8.17.2001,Seção B da 13ª Vara Cível da Capital,29/04/2026,Prioridade Legal,20
1ª CC,0003844-47.2025.8.17.2001,Seção B da 13ª Vara Cível da Capital,08/05/2026,Prioridade Legal,11
1ª CC,0006224-87.2018.8.17.2001,Seção B da 13ª Vara Cível da Capital,29/04/2026,Prioridade Legal,20
1ª CCJ,0008864-92.2020.8.17.2001,Seção B da 13ª Vara Cível da Capital,06/04/2026,Prioridade Legal,43
1ª CCJ,0011365-19.2020.8.17.2001,Seção B da 13ª Vara Cível da Capital,13/04/2026,Prioridade Legal,36
1ª CC,0013397-81.2000.8.17.0001,Seção B da 13ª Vara Cível da Capital,18/05/2026,Sem prioridade,1
1ª CC,0013453-35.2017.8.17.2001,Seção B da 13ª Vara Cível da Capital,04/05/2026,Prioridade Legal,15
1ª CC,0013672-43.2020.8.17.2001,Seção B da 13ª Vara Cível da Capital,07/05/2026,Prioridade Legal,12
1ª CC,0015082-10.2018.8.17.2001,Seção B da 13ª Vara Cível da Capital,29/04/2026,Prioridade Legal,20
1ª CC,0018302-69.2025.8.17.2001,Seção B da 13ª Vara Cível da Capital,19/05/2026,Sem prioridade,0
1ª CC,0018820-74.2016.8.17.2001,Seção B da 13ª Vara Cível da Capital,29/04/2026,Sem prioridade,20
1ª CC,0018888-43.2024.8.17.2001,Seção B da 13ª Vara Cível da Capital,13/05/2026,Prioridade Legal,6
1ª CC,0020119-47.2020.8.17.2001,Seção B da 13ª Vara Cível da Capital,05/05/2026,Sem prioridade,14
1ª CC,0024204-82.2008.8.17.0001,Seção B da 13ª Vara Cível da Capital,14/05/2026,Sem prioridade,5
1ª CC,0035760-17.2016.8.17.2001,Seção B da 13ª Vara Cível da Capital,28/04/2026,Sem prioridade,21
1ª CC,0037157-54.2003.8.17.0001,Seção B da 13ª Vara Cível da Capital,18/05/2026,Sem prioridade,1
1ª CC,0038910-98.2019.8.17.2001,Seção B da 13ª Vara Cível da Capital,05/05/2026,Prioridade Legal,14
1ª CC,0047363-09.2024.8.17.2001,Seção B da 13ª Vara Cível da Capital,14/05/2026,Sem prioridade,5
1ª CC,0048170-92.2025.8.17.2001,Seção B da 13ª Vara Cível da Capital,19/05/2026,Sem prioridade,0
1ª CC,0050135-08.2025.8.17.2001,Seção B da 13ª Vara Cível da Capital,24/04/2026,Sem prioridade,25
1ª CCJ,0051479-34.2019.8.17.2001,Seção B da 13ª Vara Cível da Capital,04/05/2026,Sem prioridade,15
1ª CC,0055816-61.2022.8.17.2001,Seção B da 13ª Vara Cível da Capital,07/05/2026,Prioridade Legal,12
1ª CC,0057497-95.2024.8.17.2001,Seção B da 13ª Vara Cível da Capital,14/05/2026,Prioridade Legal,5
1ª CCJ,0057934-10.2022.8.17.2001,Seção B da 13ª Vara Cível da Capital,19/05/2026,Prioridade Legal,0
1ª CCJ,0061619-64.2018.8.17.2001,Seção B da 13ª Vara Cível da Capital,15/05/2026,Prioridade Legal,4
1ª CC,0063100-57.2021.8.17.2001,Seção B da 13ª Vara Cível da Capital,07/05/2026,Prioridade Legal,12
1ª CC,0085345-33.2019.8.17.2001,Seção B da 13ª Vara Cível da Capital,24/04/2026,Prioridade Legal,25
1ª CC,0109854-52.2024.8.17.2001,Seção B da 13ª Vara Cível da Capital,13/05/2026,Prioridade Legal,6
1ª CC,0112526-33.2024.8.17.2001,Seção B da 13ª Vara Cível da Capital,23/04/2026,Sem prioridade,26
